Time,Channel B
(ms),(mV)

-0.65900571,69.47539000
-0.65868571,73.96160000
-0.65836571,73.96160000
-0.65804571,73.96160000
-0.65772571,69.47539000
-0.65740571,73.96160000
-0.65708571,69.47539000
-0.65676571,69.47539000
-0.65644571,73.96160000
-0.65612571,69.47539000
-0.65580571,69.47539000
-0.65548571,69.47539000
-0.65516571,69.47539000
-0.65484571,73.96160000
-0.65452571,73.96160000
-0.65420571,69.47539000
-0.65388571,69.47539000
-0.65356571,69.47539000
-0.65324571,69.47539000
-0.65292571,69.47539000
-0.65260571,69.47539000
-0.65228571,69.47539000
-0.65196571,69.47539000
-0.65164571,69.47539000
-0.65132571,69.47539000
-0.65100571,69.47539000
-0.65068571,69.47539000
-0.65036571,69.47539000
-0.65004571,69.47539000
-0.64972571,69.47539000
-0.64940571,65.00442000
-0.64908571,69.47539000
-0.64876571,69.47539000
-0.64844571,69.47539000
-0.64812571,69.47539000
-0.64780571,69.47539000
-0.64748571,69.47539000
-0.64716571,69.47539000
-0.64684571,65.00442000
-0.64652571,69.47539000
-0.64620571,69.47539000
-0.64588571,69.47539000
-0.64556571,69.47539000
-0.64524571,65.00442000
-0.64492571,65.00442000
-0.64460571,65.00442000
-0.64428571,69.47539000
-0.64396571,69.47539000
-0.64364571,65.00442000
-0.64332571,65.00442000
-0.64300571,65.00442000
-0.64268571,69.47539000
-0.64236571,65.00442000
-0.64204571,65.00442000
-0.64172571,65.00442000
-0.64140571,65.00442000
-0.64108571,65.00442000
-0.64076571,65.00442000
-0.64044571,65.00442000
-0.64012571,65.00442000
-0.63980571,65.00442000
-0.63948571,65.00442000
-0.63916571,65.00442000
-0.63884571,65.00442000
-0.63852571,60.51820000
-0.63820571,65.00442000
-0.63788571,65.00442000
-0.63756571,65.00442000
-0.63724571,65.00442000
-0.63692571,60.51820000
-0.63660571,60.51820000
-0.63628571,65.00442000
-0.63596571,65.00442000
-0.63564571,65.00442000
-0.63532571,65.00442000
-0.63500571,65.00442000
-0.63468571,60.51820000
-0.63436571,60.51820000
-0.63404571,65.00442000
-0.63372571,65.00442000
-0.63340571,60.51820000
-0.63308571,60.51820000
-0.63276571,60.51820000
-0.63244571,60.51820000
-0.63212571,60.51820000
-0.63180571,60.51820000
-0.63148571,60.51820000
-0.63116571,60.51820000
-0.63084571,60.51820000
-0.63052571,60.51820000
-0.63020571,60.51820000
-0.62988571,60.51820000
-0.62956571,60.51820000
-0.62924571,60.51820000
-0.62892571,60.51820000
-0.62860571,60.51820000
-0.62828571,60.51820000
-0.62796571,60.51820000
-0.62764571,60.51820000
-0.62732571,60.51820000
-0.62700571,60.51820000
-0.62668571,60.51820000
-0.62636571,60.51820000
-0.62604571,56.04724000
-0.62572571,60.51820000
-0.62540571,60.51820000
-0.62508571,60.51820000
-0.62476571,60.51820000
-0.62444571,56.04724000
-0.62412571,60.51820000
-0.62380571,60.51820000
-0.62348571,56.04724000
-0.62316571,60.51820000
-0.62284571,56.04724000
-0.62252571,60.51820000
-0.62220571,56.04724000
-0.62188571,56.04724000
-0.62156571,56.04724000
-0.62124571,56.04724000
-0.62092571,56.04724000
-0.62060571,56.04724000
-0.62028571,56.04724000
-0.61996571,56.04724000
-0.61964571,56.04724000
-0.61932571,56.04724000
-0.61900571,56.04724000
-0.61868571,56.04724000
-0.61836571,56.04724000
-0.61804571,56.04724000
-0.61772571,56.04724000
-0.61740571,56.04724000
-0.61708571,56.04724000
-0.61676571,56.04724000
-0.61644571,56.04724000
-0.61612571,56.04724000
-0.61580571,56.04724000
-0.61548571,56.04724000
-0.61516571,56.04724000
-0.61484571,56.04724000
-0.61452571,56.04724000
-0.61420571,56.04724000
-0.61388571,56.04724000
-0.61356571,56.04724000
-0.61324571,56.04724000
-0.61292571,51.57628000
-0.61260571,51.57628000
-0.61228571,56.04724000
-0.61196571,51.57628000
-0.61164571,56.04724000
-0.61132571,56.04724000
-0.61100571,56.04724000
-0.61068571,56.04724000
-0.61036571,51.57628000
-0.61004571,56.04724000
-0.60972571,56.04724000
-0.60940571,56.04724000
-0.60908571,51.57628000
-0.60876571,51.57628000
-0.60844571,51.57628000
-0.60812571,51.57628000
-0.60780571,51.57628000
-0.60748571,51.57628000
-0.60716571,51.57628000
-0.60684571,51.57628000
-0.60652571,51.57628000
-0.60620571,51.57628000
-0.60588571,51.57628000
-0.60556571,51.57628000
-0.60524571,51.57628000
-0.60492571,51.57628000
-0.60460571,51.57628000
-0.60428571,51.57628000
-0.60396571,51.57628000
-0.60364571,51.57628000
-0.60332571,51.57628000
-0.60300571,51.57628000
-0.60268571,51.57628000
-0.60236571,51.57628000
-0.60204571,51.57628000
-0.60172571,51.57628000
-0.60140571,51.57628000
-0.60108571,51.57628000
-0.60076571,51.57628000
-0.60044571,51.57628000
-0.60012571,51.57628000
-0.59980571,51.57628000
-0.59948571,51.57628000
-0.59916571,51.57628000
-0.59884571,51.57628000
-0.59852571,51.57628000
-0.59820571,51.57628000
-0.59788571,51.57628000
-0.59756571,51.57628000
-0.59724571,51.57628000
-0.59692571,51.57628000
-0.59660571,51.57628000
-0.59628571,51.57628000
-0.59596571,51.57628000
-0.59564571,51.57628000
-0.59532571,51.57628000
-0.59500571,47.09006000
-0.59468571,51.57628000
-0.59436571,51.57628000
-0.59404571,51.57628000
-0.59372571,47.09006000
-0.59340571,47.09006000
-0.59308571,47.09006000
-0.59276571,51.57628000
-0.59244571,47.09006000
-0.59212571,47.09006000
-0.59180571,47.09006000
-0.59148571,47.09006000
-0.59116571,47.09006000
-0.59084571,47.09006000
-0.59052571,47.09006000
-0.59020571,47.09006000
-0.58988571,47.09006000
-0.58956571,47.09006000
-0.58924571,47.09006000
-0.58892571,47.09006000
-0.58860571,47.09006000
-0.58828571,47.09006000
-0.58796571,47.09006000
-0.58764571,47.09006000
-0.58732571,47.09006000
-0.58700571,47.09006000
-0.58668571,47.09006000
-0.58636571,47.09006000
-0.58604571,47.09006000
-0.58572571,47.09006000
-0.58540571,47.09006000
-0.58508571,47.09006000
-0.58476571,47.09006000
-0.58444571,47.09006000
-0.58412571,47.09006000
-0.58380571,47.09006000
-0.58348571,47.09006000
-0.58316571,42.61909000
-0.58284571,47.09006000
-0.58252571,47.09006000
-0.58220571,47.09006000
-0.58188571,47.09006000
-0.58156571,47.09006000
-0.58124571,47.09006000
-0.58092571,47.09006000
-0.58060571,47.09006000
-0.58028571,42.61909000
-0.57996571,42.61909000
-0.57964571,47.09006000
-0.57932571,47.09006000
-0.57900571,42.61909000
-0.57868571,47.09006000
-0.57836571,42.61909000
-0.57804571,47.09006000
-0.57772571,42.61909000
-0.57740571,42.61909000
-0.57708571,47.09006000
-0.57676571,47.09006000
-0.57644571,42.61909000
-0.57612571,47.09006000
-0.57580571,42.61909000
-0.57548571,42.61909000
-0.57516571,42.61909000
-0.57484571,42.61909000
-0.57452571,42.61909000
-0.57420571,42.61909000
-0.57388571,42.61909000
-0.57356571,42.61909000
-0.57324571,42.61909000
-0.57292571,42.61909000
-0.57260571,42.61909000
-0.57228571,42.61909000
-0.57196571,42.61909000
-0.57164571,42.61909000
-0.57132571,42.61909000
-0.57100571,42.61909000
-0.57068571,42.61909000
-0.57036571,42.61909000
-0.57004571,42.61909000
-0.56972571,42.61909000
-0.56940571,42.61909000
-0.56908571,42.61909000
-0.56876571,42.61909000
-0.56844571,42.61909000
-0.56812571,42.61909000
-0.56780571,42.61909000
-0.56748571,42.61909000
-0.56716571,42.61909000
-0.56684571,42.61909000
-0.56652571,42.61909000
-0.56620571,42.61909000
-0.56588571,42.61909000
-0.56556571,42.61909000
-0.56524571,42.61909000
-0.56492571,42.61909000
-0.56460571,42.61909000
-0.56428571,42.61909000
-0.56396571,42.61909000
-0.56364571,42.61909000
-0.56332571,42.61909000
-0.56300571,42.61909000
-0.56268571,42.61909000
-0.56236571,42.61909000
-0.56204571,42.61909000
-0.56172571,42.61909000
-0.56140571,42.61909000
-0.56108571,42.61909000
-0.56076571,42.61909000
-0.56044571,38.13287000
-0.56012571,42.61909000
-0.55980571,42.61909000
-0.55948571,38.13287000
-0.55916571,38.13287000
-0.55884571,42.61909000
-0.55852571,38.13287000
-0.55820571,38.13287000
-0.55788571,42.61909000
-0.55756571,42.61909000
-0.55724571,38.13287000
-0.55692571,42.61909000
-0.55660571,38.13287000
-0.55628571,38.13287000
-0.55596571,42.61909000
-0.55564571,38.13287000
-0.55532571,38.13287000
-0.55500571,38.13287000
-0.55468571,38.13287000
-0.55436571,38.13287000
-0.55404571,38.13287000
-0.55372571,38.13287000
-0.55340571,38.13287000
-0.55308571,38.13287000
-0.55276571,38.13287000
-0.55244571,38.13287000
-0.55212571,38.13287000
-0.55180571,38.13287000
-0.55148571,38.13287000
-0.55116571,42.61909000
-0.55084571,38.13287000
-0.55052571,38.13287000
-0.55020571,38.13287000
-0.54988571,38.13287000
-0.54956571,38.13287000
-0.54924571,38.13287000
-0.54892571,38.13287000
-0.54860571,38.13287000
-0.54828571,38.13287000
-0.54796571,38.13287000
-0.54764571,38.13287000
-0.54732571,38.13287000
-0.54700571,38.13287000
-0.54668571,38.13287000
-0.54636571,38.13287000
-0.54604571,38.13287000
-0.54572571,38.13287000
-0.54540571,38.13287000
-0.54508571,38.13287000
-0.54476571,38.13287000
-0.54444571,38.13287000
-0.54412571,38.13287000
-0.54380571,38.13287000
-0.54348571,38.13287000
-0.54316571,38.13287000
-0.54284571,38.13287000
-0.54252571,38.13287000
-0.54220571,38.13287000
-0.54188571,38.13287000
-0.54156571,38.13287000
-0.54124571,38.13287000
-0.54092571,38.13287000
-0.54060571,33.66191000
-0.54028571,38.13287000
-0.53996571,38.13287000
-0.53964571,38.13287000
-0.53932571,38.13287000
-0.53900571,38.13287000
-0.53868571,38.13287000
-0.53836571,38.13287000
-0.53804571,38.13287000
-0.53772571,38.13287000
-0.53740571,38.13287000
-0.53708571,38.13287000
-0.53676571,38.13287000
-0.53644571,33.66191000
-0.53612571,38.13287000
-0.53580571,33.66191000
-0.53548571,33.66191000
-0.53516571,38.13287000
-0.53484571,38.13287000
-0.53452571,38.13287000
-0.53420571,38.13287000
-0.53388571,38.13287000
-0.53356571,38.13287000
-0.53324571,33.66191000
-0.53292571,33.66191000
-0.53260571,33.66191000
-0.53228571,33.66191000
-0.53196571,33.66191000
-0.53164571,33.66191000
-0.53132571,33.66191000
-0.53100571,33.66191000
-0.53068571,38.13287000
-0.53036571,33.66191000
-0.53004571,33.66191000
-0.52972571,33.66191000
-0.52940571,33.66191000
-0.52908571,33.66191000
-0.52876571,33.66191000
-0.52844571,33.66191000
-0.52812571,33.66191000
-0.52780571,33.66191000
-0.52748571,33.66191000
-0.52716571,33.66191000
-0.52684571,33.66191000
-0.52652571,33.66191000
-0.52620571,33.66191000
-0.52588571,33.66191000
-0.52556571,33.66191000
-0.52524571,33.66191000
-0.52492571,33.66191000
-0.52460571,33.66191000
-0.52428571,33.66191000
-0.52396571,33.66191000
-0.52364571,33.66191000
-0.52332571,33.66191000
-0.52300571,33.66191000
-0.52268571,33.66191000
-0.52236571,33.66191000
-0.52204571,33.66191000
-0.52172571,33.66191000
-0.52140571,33.66191000
-0.52108571,33.66191000
-0.52076571,33.66191000
-0.52044571,33.66191000
-0.52012571,33.66191000
-0.51980571,33.66191000
-0.51948571,33.66191000
-0.51916571,33.66191000
-0.51884571,33.66191000
-0.51852571,33.66191000
-0.51820571,33.66191000
-0.51788571,33.66191000
-0.51756571,33.66191000
-0.51724571,33.66191000
-0.51692571,29.19095000
-0.51660571,33.66191000
-0.51628571,33.66191000
-0.51596571,33.66191000
-0.51564571,33.66191000
-0.51532571,29.19095000
-0.51500571,33.66191000
-0.51468571,33.66191000
-0.51436571,29.19095000
-0.51404571,29.19095000
-0.51372571,33.66191000
-0.51340571,29.19095000
-0.51308571,33.66191000
-0.51276571,33.66191000
-0.51244571,29.19095000
-0.51212571,33.66191000
-0.51180571,33.66191000
-0.51148571,29.19095000
-0.51116571,29.19095000
-0.51084571,33.66191000
-0.51052571,29.19095000
-0.51020571,29.19095000
-0.50988571,33.66191000
-0.50956571,29.19095000
-0.50924571,33.66191000
-0.50892571,29.19095000
-0.50860571,29.19095000
-0.50828571,33.66191000
-0.50796571,33.66191000
-0.50764571,29.19095000
-0.50732571,29.19095000
-0.50700571,33.66191000
-0.50668571,29.19095000
-0.50636571,29.19095000
-0.50604571,29.19095000
-0.50572571,29.19095000
-0.50540571,29.19095000
-0.50508571,29.19095000
-0.50476571,33.66191000
-0.50444571,29.19095000
-0.50412571,29.19095000
-0.50380571,33.66191000
-0.50348571,29.19095000
-0.50316571,29.19095000
-0.50284571,29.19095000
-0.50252571,29.19095000
-0.50220571,29.19095000
-0.50188571,29.19095000
-0.50156571,29.19095000
-0.50124571,24.70473000
-0.50092571,20.23377000
-0.50060571,11.27659000
-0.50028571,6.80562700
-0.49996571,2.33466600
-0.49964571,-2.13629600
-0.49932571,-6.62251600
-0.49900571,-6.62251600
-0.49868571,-11.09348000
-0.49836571,-15.57970000
-0.49804571,-15.57970000
-0.49772571,-20.05066000
-0.49740571,-24.52162000
-0.49708571,-29.00784000
-0.49676571,-29.00784000
-0.49644571,-33.47880000
-0.49612571,-37.96502000
-0.49580571,-37.96502000
-0.49548571,-42.43599000
-0.49516571,-46.90694000
-0.49484571,-46.90694000
-0.49452571,-51.39317000
-0.49420571,-51.39317000
-0.49388571,-55.86413000
-0.49356571,-55.86413000
-0.49324571,-60.35035000
-0.49292571,-60.35035000
-0.49260571,-64.82131000
-0.49228571,-64.82131000
-0.49196571,-69.29227000
-0.49164571,-69.29227000
-0.49132571,-73.77849000
-0.49100571,-73.77849000
-0.49068571,-78.24946000
-0.49036571,-78.24946000
-0.49004571,-82.73567000
-0.48972571,-82.73567000
-0.48940571,-87.20663000
-0.48908571,-91.67760000
-0.48876571,-91.67760000
-0.48844571,-91.67760000
-0.48812571,-96.16382000
-0.48780571,-100.63480000
-0.48748571,-100.63480000
-0.48716571,-100.63480000
-0.48684571,-105.12100000
-0.48652571,-105.12100000
-0.48620571,-105.12100000
-0.48588571,-109.59200000
-0.48556571,-109.59200000
-0.48524571,-114.06290000
-0.48492571,-114.06290000
-0.48460571,-114.06290000
-0.48428571,-118.54910000
-0.48396571,-118.54910000
-0.48364571,-123.02010000
-0.48332571,-123.02010000
-0.48300571,-127.50630000
-0.48268571,-123.02010000
-0.48236571,-127.50630000
-0.48204571,-131.97730000
-0.48172571,-131.97730000
-0.48140571,-131.97730000
-0.48108571,-131.97730000
-0.48076571,-136.46350000
-0.48044571,-136.46350000
-0.48012571,-136.46350000
-0.47980571,-136.46350000
-0.47948571,-140.93450000
-0.47916571,-140.93450000
-0.47884571,-140.93450000
-0.47852571,-145.40540000
-0.47820571,-145.40540000
-0.47788571,-145.40540000
-0.47756571,-149.89160000
-0.47724571,-149.89160000
-0.47692571,-154.36260000
-0.47660571,-154.36260000
-0.47628571,-154.36260000
-0.47596571,-154.36260000
-0.47564571,-158.84880000
-0.47532571,-158.84880000
-0.47500571,-158.84880000
-0.47468571,-158.84880000
-0.47436571,-163.31980000
-0.47404571,-163.31980000
-0.47372571,-163.31980000
-0.47340571,-167.79080000
-0.47308571,-167.79080000
-0.47276571,-167.79080000
-0.47244571,-167.79080000
-0.47212571,-167.79080000
-0.47180571,-172.27700000
-0.47148571,-172.27700000
-0.47116571,-172.27700000
-0.47084571,-176.74790000
-0.47052571,-176.74790000
-0.47020571,-176.74790000
-0.46988571,-176.74790000
-0.46956571,-181.23420000
-0.46924571,-181.23420000
-0.46892571,-181.23420000
-0.46860571,-181.23420000
-0.46828571,-181.23420000
-0.46796571,-185.70510000
-0.46764571,-185.70510000
-0.46732571,-185.70510000
-0.46700571,-185.70510000
-0.46668571,-190.17610000
-0.46636571,-190.17610000
-0.46604571,-190.17610000
-0.46572571,-190.17610000
-0.46540571,-190.17610000
-0.46508571,-194.66230000
-0.46476571,-194.66230000
-0.46444571,-194.66230000
-0.46412571,-194.66230000
-0.46380571,-194.66230000
-0.46348571,-199.13330000
-0.46316571,-199.13330000
-0.46284571,-199.13330000
-0.46252571,-199.13330000
-0.46220571,-199.13330000
-0.46188571,-199.13330000
-0.46156571,-199.13330000
-0.46124571,-199.13330000
-0.46092571,-203.61950000
-0.46060571,-203.61950000
-0.46028571,-203.61950000
-0.45996571,-203.61950000
-0.45964571,-203.61950000
-0.45932571,-208.09040000
-0.45900571,-208.09040000
-0.45868571,-208.09040000
-0.45836571,-208.09040000
-0.45804571,-208.09040000
-0.45772571,-208.09040000
-0.45740571,-208.09040000
-0.45708571,-208.09040000
-0.45676571,-212.56140000
-0.45644571,-212.56140000
-0.45612571,-212.56140000
-0.45580571,-212.56140000
-0.45548571,-212.56140000
-0.45516571,-212.56140000
-0.45484571,-212.56140000
-0.45452571,-217.04760000
-0.45420571,-217.04760000
-0.45388571,-217.04760000
-0.45356571,-217.04760000
-0.45324571,-217.04760000
-0.45292571,-217.04760000
-0.45260571,-217.04760000
-0.45228571,-217.04760000
-0.45196571,-221.51860000
-0.45164571,-221.51860000
-0.45132571,-221.51860000
-0.45100571,-221.51860000
-0.45068571,-221.51860000
-0.45036571,-226.00480000
-0.45004571,-221.51860000
-0.44972571,-221.51860000
-0.44940571,-221.51860000
-0.44908571,-226.00480000
-0.44876571,-226.00480000
-0.44844571,-226.00480000
-0.44812571,-226.00480000
-0.44780571,-226.00480000
-0.44748571,-226.00480000
-0.44716571,-226.00480000
-0.44684571,-226.00480000
-0.44652571,-230.47580000
-0.44620571,-226.00480000
-0.44588571,-230.47580000
-0.44556571,-230.47580000
-0.44524571,-230.47580000
-0.44492571,-230.47580000
-0.44460571,-230.47580000
-0.44428571,-230.47580000
-0.44396571,-230.47580000
-0.44364571,-230.47580000
-0.44332571,-230.47580000
-0.44300571,-234.94670000
-0.44268571,-230.47580000
-0.44236571,-234.94670000
-0.44204571,-230.47580000
-0.44172571,-234.94670000
-0.44140571,-230.47580000
-0.44108571,-234.94670000
-0.44076571,-234.94670000
-0.44044571,-234.94670000
-0.44012571,-234.94670000
-0.43980571,-234.94670000
-0.43948571,-234.94670000
-0.43916571,-234.94670000
-0.43884571,-234.94670000
-0.43852571,-234.94670000
-0.43820571,-234.94670000
-0.43788571,-234.94670000
-0.43756571,-234.94670000
-0.43724571,-234.94670000
-0.43692571,-234.94670000
-0.43660571,-234.94670000
-0.43628571,-234.94670000
-0.43596571,-239.43300000
-0.43564571,-239.43300000
-0.43532571,-239.43300000
-0.43500571,-234.94670000
-0.43468571,-234.94670000
-0.43436571,-239.43300000
-0.43404571,-234.94670000
-0.43372571,-239.43300000
-0.43340571,-234.94670000
-0.43308571,-234.94670000
-0.43276571,-239.43300000
-0.43244571,-239.43300000
-0.43212571,-239.43300000
-0.43180571,-239.43300000
-0.43148571,-239.43300000
-0.43116571,-239.43300000
-0.43084571,-239.43300000
-0.43052571,-239.43300000
-0.43020571,-239.43300000
-0.42988571,-239.43300000
-0.42956571,-239.43300000
-0.42924571,-239.43300000
-0.42892571,-239.43300000
-0.42860571,-239.43300000
-0.42828571,-239.43300000
-0.42796571,-239.43300000
-0.42764571,-239.43300000
-0.42732571,-239.43300000
-0.42700571,-239.43300000
-0.42668571,-239.43300000
-0.42636571,-239.43300000
-0.42604571,-243.90390000
-0.42572571,-239.43300000
-0.42540571,-243.90390000
-0.42508571,-243.90390000
-0.42476571,-243.90390000
-0.42444571,-243.90390000
-0.42412571,-243.90390000
-0.42380571,-239.43300000
-0.42348571,-243.90390000
-0.42316571,-239.43300000
-0.42284571,-239.43300000
-0.42252571,-239.43300000
-0.42220571,-239.43300000
-0.42188571,-239.43300000
-0.42156571,-243.90390000
-0.42124571,-243.90390000
-0.42092571,-243.90390000
-0.42060571,-243.90390000
-0.42028571,-239.43300000
-0.41996571,-243.90390000
-0.41964571,-243.90390000
-0.41932571,-243.90390000
-0.41900571,-243.90390000
-0.41868571,-239.43300000
-0.41836571,-243.90390000
-0.41804571,-239.43300000
-0.41772571,-243.90390000
-0.41740571,-239.43300000
-0.41708571,-239.43300000
-0.41676571,-239.43300000
-0.41644571,-243.90390000
-0.41612571,-239.43300000
-0.41580571,-239.43300000
-0.41548571,-239.43300000
-0.41516571,-239.43300000
-0.41484571,-239.43300000
-0.41452571,-243.90390000
-0.41420571,-243.90390000
-0.41388571,-239.43300000
-0.41356571,-239.43300000
-0.41324571,-239.43300000
-0.41292571,-239.43300000
-0.41260571,-243.90390000
-0.41228571,-239.43300000
-0.41196571,-239.43300000
-0.41164571,-239.43300000
-0.41132571,-239.43300000
-0.41100571,-239.43300000
-0.41068571,-239.43300000
-0.41036571,-239.43300000
-0.41004571,-239.43300000
-0.40972571,-239.43300000
-0.40940571,-239.43300000
-0.40908571,-239.43300000
-0.40876571,-239.43300000
-0.40844571,-239.43300000
-0.40812571,-234.94670000
-0.40780571,-239.43300000
-0.40748571,-239.43300000
-0.40716571,-239.43300000
-0.40684571,-239.43300000
-0.40652571,-239.43300000
-0.40620571,-239.43300000
-0.40588571,-234.94670000
-0.40556571,-239.43300000
-0.40524571,-239.43300000
-0.40492571,-234.94670000
-0.40460571,-239.43300000
-0.40428571,-234.94670000
-0.40396571,-234.94670000
-0.40364571,-234.94670000
-0.40332571,-234.94670000
-0.40300571,-234.94670000
-0.40268571,-234.94670000
-0.40236571,-234.94670000
-0.40204571,-234.94670000
-0.40172571,-234.94670000
-0.40140571,-234.94670000
-0.40108571,-234.94670000
-0.40076571,-234.94670000
-0.40044571,-234.94670000
-0.40012571,-234.94670000
-0.39980571,-234.94670000
-0.39948571,-234.94670000
-0.39916571,-234.94670000
-0.39884571,-234.94670000
-0.39852571,-234.94670000
-0.39820571,-234.94670000
-0.39788571,-234.94670000
-0.39756571,-234.94670000
-0.39724571,-234.94670000
-0.39692571,-234.94670000
-0.39660571,-234.94670000
-0.39628571,-234.94670000
-0.39596571,-234.94670000
-0.39564571,-234.94670000
-0.39532571,-234.94670000
-0.39500571,-230.47580000
-0.39468571,-230.47580000
-0.39436571,-234.94670000
-0.39404571,-234.94670000
-0.39372571,-230.47580000
-0.39340571,-230.47580000
-0.39308571,-230.47580000
-0.39276571,-230.47580000
-0.39244571,-230.47580000
-0.39212571,-230.47580000
-0.39180571,-230.47580000
-0.39148571,-230.47580000
-0.39116571,-230.47580000
-0.39084571,-230.47580000
-0.39052571,-230.47580000
-0.39020571,-230.47580000
-0.38988571,-230.47580000
-0.38956571,-230.47580000
-0.38924571,-230.47580000
-0.38892571,-230.47580000
-0.38860571,-230.47580000
-0.38828571,-230.47580000
-0.38796571,-230.47580000
-0.38764571,-226.00480000
-0.38732571,-226.00480000
-0.38700571,-226.00480000
-0.38668571,-226.00480000
-0.38636571,-230.47580000
-0.38604571,-226.00480000
-0.38572571,-226.00480000
-0.38540571,-226.00480000
-0.38508571,-226.00480000
-0.38476571,-226.00480000
-0.38444571,-226.00480000
-0.38412571,-226.00480000
-0.38380571,-226.00480000
-0.38348571,-226.00480000
-0.38316571,-221.51860000
-0.38284571,-226.00480000
-0.38252571,-226.00480000
-0.38220571,-226.00480000
-0.38188571,-221.51860000
-0.38156571,-226.00480000
-0.38124571,-226.00480000
-0.38092571,-221.51860000
-0.38060571,-221.51860000
-0.38028571,-226.00480000
-0.37996571,-221.51860000
-0.37964571,-226.00480000
-0.37932571,-221.51860000
-0.37900571,-221.51860000
-0.37868571,-221.51860000
-0.37836571,-221.51860000
-0.37804571,-221.51860000
-0.37772571,-221.51860000
-0.37740571,-221.51860000
-0.37708571,-217.04760000
-0.37676571,-221.51860000
-0.37644571,-217.04760000
-0.37612571,-221.51860000
-0.37580571,-221.51860000
-0.37548571,-221.51860000
-0.37516571,-217.04760000
-0.37484571,-217.04760000
-0.37452571,-217.04760000
-0.37420571,-217.04760000
-0.37388571,-217.04760000
-0.37356571,-217.04760000
-0.37324571,-217.04760000
-0.37292571,-217.04760000
-0.37260571,-217.04760000
-0.37228571,-217.04760000
-0.37196571,-217.04760000
-0.37164571,-217.04760000
-0.37132571,-212.56140000
-0.37100571,-212.56140000
-0.37068571,-217.04760000
-0.37036571,-212.56140000
-0.37004571,-212.56140000
-0.36972571,-212.56140000
-0.36940571,-212.56140000
-0.36908571,-212.56140000
-0.36876571,-212.56140000
-0.36844571,-212.56140000
-0.36812571,-212.56140000
-0.36780571,-212.56140000
-0.36748571,-212.56140000
-0.36716571,-212.56140000
-0.36684571,-212.56140000
-0.36652571,-212.56140000
-0.36620571,-212.56140000
-0.36588571,-212.56140000
-0.36556571,-208.09040000
-0.36524571,-208.09040000
-0.36492571,-212.56140000
-0.36460571,-208.09040000
-0.36428571,-208.09040000
-0.36396571,-208.09040000
-0.36364571,-208.09040000
-0.36332571,-208.09040000
-0.36300571,-208.09040000
-0.36268571,-208.09040000
-0.36236571,-208.09040000
-0.36204571,-208.09040000
-0.36172571,-208.09040000
-0.36140571,-208.09040000
-0.36108571,-208.09040000
-0.36076571,-208.09040000
-0.36044571,-208.09040000
-0.36012571,-208.09040000
-0.35980571,-208.09040000
-0.35948571,-203.61950000
-0.35916571,-203.61950000
-0.35884571,-203.61950000
-0.35852571,-208.09040000
-0.35820571,-208.09040000
-0.35788571,-208.09040000
-0.35756571,-203.61950000
-0.35724571,-203.61950000
-0.35692571,-203.61950000
-0.35660571,-203.61950000
-0.35628571,-203.61950000
-0.35596571,-203.61950000
-0.35564571,-203.61950000
-0.35532571,-203.61950000
-0.35500571,-203.61950000
-0.35468571,-203.61950000
-0.35436571,-199.13330000
-0.35404571,-199.13330000
-0.35372572,-199.13330000
-0.35340572,-199.13330000
-0.35308572,-199.13330000
-0.35276572,-199.13330000
-0.35244572,-199.13330000
-0.35212572,-199.13330000
-0.35180572,-199.13330000
-0.35148572,-199.13330000
-0.35116572,-199.13330000
-0.35084572,-199.13330000
-0.35052572,-199.13330000
-0.35020572,-199.13330000
-0.34988572,-199.13330000
-0.34956572,-199.13330000
-0.34924572,-199.13330000
-0.34892572,-194.66230000
-0.34860572,-194.66230000
-0.34828572,-194.66230000
-0.34796572,-194.66230000
-0.34764572,-199.13330000
-0.34732572,-194.66230000
-0.34700572,-194.66230000
-0.34668572,-194.66230000
-0.34636572,-194.66230000
-0.34604572,-194.66230000
-0.34572572,-194.66230000
-0.34540572,-194.66230000
-0.34508572,-194.66230000
-0.34476572,-194.66230000
-0.34444572,-194.66230000
-0.34412572,-194.66230000
-0.34380572,-194.66230000
-0.34348572,-194.66230000
-0.34316572,-190.17610000
-0.34284572,-190.17610000
-0.34252572,-190.17610000
-0.34220572,-190.17610000
-0.34188572,-190.17610000
-0.34156572,-190.17610000
-0.34124572,-190.17610000
-0.34092572,-190.17610000
-0.34060572,-190.17610000
-0.34028572,-190.17610000
-0.33996572,-190.17610000
-0.33964572,-190.17610000
-0.33932572,-190.17610000
-0.33900572,-190.17610000
-0.33868572,-190.17610000
-0.33836572,-185.70510000
-0.33804572,-185.70510000
-0.33772572,-190.17610000
-0.33740572,-185.70510000
-0.33708572,-185.70510000
-0.33676572,-185.70510000
-0.33644572,-185.70510000
-0.33612572,-185.70510000
-0.33580572,-185.70510000
-0.33548572,-185.70510000
-0.33516572,-185.70510000
-0.33484572,-185.70510000
-0.33452572,-185.70510000
-0.33420572,-181.23420000
-0.33388572,-185.70510000
-0.33356572,-185.70510000
-0.33324572,-181.23420000
-0.33292572,-181.23420000
-0.33260572,-185.70510000
-0.33228572,-181.23420000
-0.33196572,-181.23420000
-0.33164572,-181.23420000
-0.33132572,-181.23420000
-0.33100572,-181.23420000
-0.33068572,-181.23420000
-0.33036572,-181.23420000
-0.33004572,-181.23420000
-0.32972572,-181.23420000
-0.32940572,-181.23420000
-0.32908572,-181.23420000
-0.32876572,-181.23420000
-0.32844572,-176.74790000
